ra,rc,T,px,py
425.0,400,0.864979649,892.5,1545.855345755223
425.0,450,0.648947134,892.5,1545.855345755223
425.0,500,0.838121871,892.5,1545.855345755223
425.0,550,0.991996881,892.5,1545.855345755223
425.0,600,0.990237418,892.5,1545.855345755223
425.0,650,0.966807694,892.5,1545.855345755223
425.0,700,0.897786762,892.5,1545.855345755223
425.0,750,0.806393201,892.5,1545.855345755223
425.0,800,0.826644621,892.5,1545.855345755223
450.0,300,0.888881696,945.0,1636.788013152589
450.0,350,0.728158127,945.0,1636.788013152589
450.0,400,0.977031777,945.0,1636.788013152589
450.0,450,0.937604382,945.0,1636.788013152589
450.0,500,0.746166157,945.0,1636.788013152589
450.0,550,0.761617114,945.0,1636.788013152589
450.0,600,0.890931456,945.0,1636.788013152589
450.0,650,0.721216225,945.0,1636.788013152589
450.0,700,0.515861456,945.0,1636.788013152589
450.0,750,0.671908437,945.0,1636.788013152589
450.0,800,0.81856085,945.0,1636.788013152589
450.0,825,0.856115189,945.0,1636.788013152589
450.0,850,0.874622996,945.0,1636.788013152589
450.0,875,0.875855325,945.0,1636.788013152589
450.0,900,0.858593995,945.0,1636.788013152589
450.0,300,0.888881696,945.0,1636.788013152589
450.0,350,0.728158127,945.0,1636.788013152589
450.0,400,0.977031777,945.0,1636.788013152589
450.0,450,0.937604382,945.0,1636.788013152589
450.0,500,0.746166157,945.0,1636.788013152589
450.0,550,0.761617114,945.0,1636.788013152589
450.0,600,0.890931456,945.0,1636.788013152589
450.0,650,0.721216225,945.0,1636.788013152589
450.0,700,0.515861456,945.0,1636.788013152589
450.0,750,0.671908437,945.0,1636.788013152589
450.0,800,0.81856085,945.0,1636.788013152589
450.0,300,0.888881696,945.0,1636.788013152589
450.0,350,0.728158127,945.0,1636.788013152589
450.0,400,0.977031777,945.0,1636.788013152589
450.0,450,0.937604382,945.0,1636.788013152589
450.0,500,0.746166157,945.0,1636.788013152589
450.0,550,0.761617114,945.0,1636.788013152589
450.0,600,0.890931456,945.0,1636.788013152589
450.0,650,0.721216225,945.0,1636.788013152589
450.0,700,0.515861456,945.0,1636.788013152589
450.0,750,0.671908437,945.0,1636.788013152589
450.0,800,0.81856085,945.0,1636.788013152589
450.0,300,0.888881696,945.0,1636.788013152589
450.0,350,0.728158127,945.0,1636.788013152589
450.0,400,0.977031777,945.0,1636.788013152589
450.0,450,0.937604382,945.0,1636.788013152589
450.0,500,0.746166157,945.0,1636.788013152589
450.0,550,0.761617114,945.0,1636.788013152589
450.0,600,0.890931456,945.0,1636.788013152589
450.0,650,0.721216225,945.0,1636.788013152589
450.0,700,0.515861456,945.0,1636.788013152589
450.0,750,0.671908437,945.0,1636.788013152589
450.0,800,0.81856085,945.0,1636.788013152589
450.0,825,0.856115189,945.0,1636.788013152589
450.0,850,0.874622996,945.0,1636.788013152589
450.0,875,0.875855325,945.0,1636.788013152589
450.0,900,0.858593995,945.0,1636.788013152589
475.0,825,0.887674654,997.5,1727.720680549955
475.0,850,0.907173933,997.5,1727.720680549955
475.0,875,0.916970485,997.5,1727.720680549955
475.0,900,0.910483375,997.5,1727.720680549955
475.0,825,0.887674654,997.5,1727.720680549955
475.0,850,0.907173933,997.5,1727.720680549955
475.0,875,0.916970485,997.5,1727.720680549955
475.0,900,0.910483375,997.5,1727.720680549955
500.0,300,0.918278709,1050.0,1818.653347947321
500.0,350,0.868540748,1050.0,1818.653347947321
500.0,400,0.763956572,1050.0,1818.653347947321
500.0,450,0.694369581,1050.0,1818.653347947321
500.0,500,0.7344259,1050.0,1818.653347947321
500.0,550,0.940292272,1050.0,1818.653347947321
500.0,600,0.810885595,1050.0,1818.653347947321
500.0,650,0.657771956,1050.0,1818.653347947321
500.0,700,0.499443678,1050.0,1818.653347947321
500.0,750,0.350304034,1050.0,1818.653347947321
500.0,800,0.079275289,1050.0,1818.653347947321
500.0,825,0.033006818,1050.0,1818.653347947321
500.0,850,0.446066548,1050.0,1818.653347947321
500.0,875,0.804291398,1050.0,1818.653347947321
500.0,900,0.925383827,1050.0,1818.653347947321
500.0,300,0.918278709,1050.0,1818.653347947321
500.0,350,0.868540748,1050.0,1818.653347947321
500.0,400,0.763956572,1050.0,1818.653347947321
500.0,450,0.694369581,1050.0,1818.653347947321
500.0,500,0.7344259,1050.0,1818.653347947321
500.0,550,0.940292272,1050.0,1818.653347947321
500.0,600,0.810885595,1050.0,1818.653347947321
500.0,650,0.657771956,1050.0,1818.653347947321
500.0,700,0.499443678,1050.0,1818.653347947321
500.0,750,0.350304034,1050.0,1818.653347947321
500.0,800,0.079275289,1050.0,1818.653347947321
500.0,300,0.918278709,1050.0,1818.653347947321
500.0,350,0.868540748,1050.0,1818.653347947321
500.0,400,0.763956572,1050.0,1818.653347947321
500.0,450,0.694369581,1050.0,1818.653347947321
500.0,500,0.7344259,1050.0,1818.653347947321
500.0,550,0.940292272,1050.0,1818.653347947321
500.0,600,0.810885595,1050.0,1818.653347947321
500.0,650,0.657771956,1050.0,1818.653347947321
500.0,700,0.499443678,1050.0,1818.653347947321
500.0,750,0.350304034,1050.0,1818.653347947321
500.0,800,0.079275289,1050.0,1818.653347947321
500.0,300,0.918278709,1050.0,1818.653347947321
500.0,350,0.868540748,1050.0,1818.653347947321
500.0,400,0.763956572,1050.0,1818.653347947321
500.0,450,0.694369581,1050.0,1818.653347947321
500.0,500,0.7344259,1050.0,1818.653347947321
500.0,550,0.940292272,1050.0,1818.653347947321
500.0,600,0.810885595,1050.0,1818.653347947321
500.0,650,0.657771956,1050.0,1818.653347947321
500.0,700,0.499443678,1050.0,1818.653347947321
500.0,750,0.350304034,1050.0,1818.653347947321
500.0,800,0.079275289,1050.0,1818.653347947321
500.0,825,0.033006818,1050.0,1818.653347947321
500.0,850,0.446066548,1050.0,1818.653347947321
500.0,875,0.804291398,1050.0,1818.653347947321
500.0,900,0.925383827,1050.0,1818.653347947321
525.0,825,0.513965626,1102.5,1909.5860153446872
525.0,850,0.307721269,1102.5,1909.5860153446872
525.0,875,0.270886183,1102.5,1909.5860153446872
525.0,900,0.873631291,1102.5,1909.5860153446872
550.0,825,0.520181197,1155.0,2000.5186827420532
550.0,850,0.414332789,1155.0,2000.5186827420532
550.0,875,0.342038827,1155.0,2000.5186827420532
550.0,900,0.326619686,1155.0,2000.5186827420532
575.0,825,0.307517197,1207.5,2091.451350139419
575.0,850,0.051169376,1207.5,2091.451350139419
575.0,875,0.081911664,1207.5,2091.451350139419
575.0,900,0.608299565,1207.5,2091.451350139419
600.0,825,0.169027091,1260.0,2182.3840175367854
600.0,850,0.86209867,1260.0,2182.3840175367854
600.0,875,0.807098316,1260.0,2182.3840175367854
600.0,900,0.426497523,1260.0,2182.3840175367854
625.0,825,0.492625226,1312.5,2273.3166849341515
625.0,850,0.461613849,1312.5,2273.3166849341515
625.0,875,0.474921551,1312.5,2273.3166849341515
625.0,900,0.85417299,1312.5,2273.3166849341515
650.0,825,0.587813912,1365.0,2364.2493523315175
650.0,850,0.126596638,1365.0,2364.2493523315175
650.0,875,0.576410529,1365.0,2364.2493523315175
650.0,900,0.813566301,1365.0,2364.2493523315175
675.0,825,0.09348597,1417.5,2455.1820197288835
675.0,850,0.123122343,1417.5,2455.1820197288835
675.0,875,0.530782223,1417.5,2455.1820197288835
675.0,900,0.948922032,1417.5,2455.1820197288835
700.0,825,0.615668081,1470.0,2546.1146871262495
700.0,850,0.721887474,1470.0,2546.1146871262495
700.0,875,0.771990867,1470.0,2546.1146871262495
700.0,900,0.713807475,1470.0,2546.1146871262495
725.0,825,0.862856985,1522.5,2637.0473545236155
725.0,850,0.515251868,1522.5,2637.0473545236155
725.0,875,0.687849096,1522.5,2637.0473545236155
725.0,900,0.631048986,1522.5,2637.0473545236155
750.0,825,0.98155305,1575.0,2727.9800219209815
750.0,850,0.687732919,1575.0,2727.9800219209815
750.0,875,0.789764869,1575.0,2727.9800219209815
750.0,900,0.685935629,1575.0,2727.9800219209815
775.0,825,0.974347219,1627.5,2818.9126893183475
775.0,850,0.99498314,1627.5,2818.9126893183475
775.0,875,0.905294853,1627.5,2818.9126893183475
775.0,900,0.826128061,1627.5,2818.9126893183475
800.0,825,0.943541454,1680.0,2909.8453567157135
800.0,850,0.931158533,1680.0,2909.8453567157135
800.0,875,0.86380614,1680.0,2909.8453567157135
800.0,900,0.651514843,1680.0,2909.8453567157135
825.0,825,0.965414969,1732.5,3000.77802411308
825.0,850,0.928969661,1732.5,3000.77802411308
825.0,875,0.904032826,1732.5,3000.77802411308
825.0,900,0.324077876,1732.5,3000.77802411308
850.0,825,0.591072085,1785.0,3091.710691510446
850.0,850,0.577393785,1785.0,3091.710691510446
850.0,875,0.411590129,1785.0,3091.710691510446
850.0,900,0.1316148,1785.0,3091.710691510446
875.0,825,0.411032003,1837.5,3182.643358907812
875.0,850,0.654483385,1837.5,3182.643358907812
875.0,875,0.185758429,1837.5,3182.643358907812
875.0,900,0.784358256,1837.5,3182.643358907812
